1 0001 -200000.000000 100000.000000 0
2 0002 -200000.000000 140000.000000 0
3 0003 -200000.000000 180000.000000 0
4 0004 -200000.000000 220000.000000 0
5 0005 -200000.000000 260000.000000 0
6 0006 -200000.000000 300000.000000 0
7 0007 -200000.000000 340000.000000 0
8 0008 -200000.000000 380000.000000 0
9 0009 -200000.000000 420000.000000 0
10 0010 -200000.000000 460000.000000 0
11 0011 -200000.000000 500000.000000 0
12 0012 -160000.000000 100000.000000 0
13 0013 -160000.000000 140000.000000 0
14 0014 -160000.000000 180000.000000 0
15 0015 -160000.000000 220000.000000 0
16 0016 -160000.000000 260000.000000 0
17 0017 -160000.000000 300000.000000 0
18 0018 -160000.000000 340000.000000 0
19 0019 -160000.000000 380000.000000 0
20 0020 -160000.000000 420000.000000 0
21 0021 -160000.000000 460000.000000 0
22 0022 -160000.000000 500000.000000 0
23 0023 -120000.000000 100000.000000 0
24 0024 -120000.000000 140000.000000 0
25 0025 -120000.000000 180000.000000 0
26 0026 -120000.000000 220000.000000 0
27 0027 -120000.000000 260000.000000 0
28 0028 -120000.000000 300000.000000 0
29 0029 -120000.000000 340000.000000 0
30 0030 -120000.000000 380000.000000 0
31 0031 -120000.000000 420000.000000 0
32 0032 -120000.000000 460000.000000 0
33 0033 -120000.000000 500000.000000 0
34 0034 -80000.000000 100000.000000 0
35 0035 -80000.000000 140000.000000 0
36 0036 -80000.000000 180000.000000 0
37 0037 -80000.000000 220000.000000 0
38 0038 -80000.000000 260000.000000 0
39 0039 -80000.000000 300000.000000 0
40 0040 -80000.000000 340000.000000 0
41 0041 -80000.000000 380000.000000 0
42 0042 -80000.000000 420000.000000 0
43 0043 -80000.000000 460000.000000 0
44 0044 -80000.000000 500000.000000 0
45 0045 -40000.000000 100000.000000 0
46 0046 -40000.000000 140000.000000 0
47 0047 -40000.000000 180000.000000 0
48 0048 -40000.000000 220000.000000 0
49 0049 -40000.000000 260000.000000 0
50 0050 -40000.000000 300000.000000 0
51 0051 -40000.000000 340000.000000 0
52 0052 -40000.000000 380000.000000 0
53 0053 -40000.000000 420000.000000 0
54 0054 -40000.000000 460000.000000 0
55 0055 -40000.000000 500000.000000 0
56 0056 0.000000 100000.000000 0
57 0057 0.000000 140000.000000 0
58 0058 0.000000 180000.000000 0
59 0059 0.000000 220000.000000 0
60 0060 0.000000 260000.000000 0
61 0061 0.000000 300000.000000 0
62 0062 0.000000 340000.000000 0
63 0063 0.000000 380000.000000 0
64 0064 0.000000 420000.000000 0
65 0065 0.000000 460000.000000 0
66 0066 0.000000 500000.000000 0
67 0067 40000.000000 100000.000000 0
68 0068 40000.000000 140000.000000 0
69 0069 40000.000000 180000.000000 0
70 0070 40000.000000 220000.000000 0
71 0071 40000.000000 260000.000000 0
72 0072 40000.000000 300000.000000 0
73 0073 40000.000000 340000.000000 0
74 0074 40000.000000 380000.000000 0
75 0075 40000.000000 420000.000000 0
76 0076 40000.000000 460000.000000 0
77 0077 40000.000000 500000.000000 0
78 0078 80000.000000 100000.000000 0
79 0079 80000.000000 140000.000000 0
80 0080 80000.000000 180000.000000 0
81 0081 80000.000000 220000.000000 0
82 0082 80000.000000 260000.000000 0
83 0083 80000.000000 300000.000000 0
84 0084 80000.000000 340000.000000 0
85 0085 80000.000000 380000.000000 0
86 0086 80000.000000 420000.000000 0
87 0087 80000.000000 460000.000000 0
88 0088 80000.000000 500000.000000 0
89 0089 120000.000000 100000.000000 0
90 0090 120000.000000 140000.000000 0
91 0091 120000.000000 180000.000000 0
92 0092 120000.000000 220000.000000 0
93 0093 120000.000000 260000.000000 0
94 0094 120000.000000 300000.000000 0
95 0095 120000.000000 340000.000000 0
96 0096 120000.000000 380000.000000 0
97 0097 120000.000000 420000.000000 0
98 0098 120000.000000 460000.000000 0
99 0099 120000.000000 500000.000000 0
100 0100 160000.000000 100000.000000 0
101 0101 160000.000000 140000.000000 0
102 0102 160000.000000 180000.000000 0
103 0103 160000.000000 220000.000000 0
104 0104 160000.000000 260000.000000 0
105 0105 160000.000000 300000.000000 0
106 0106 160000.000000 340000.000000 0
107 0107 160000.000000 380000.000000 0
108 0108 160000.000000 420000.000000 0
109 0109 160000.000000 460000.000000 0
110 0110 160000.000000 500000.000000 0
111 0111 200000.000000 100000.000000 0
112 0112 200000.000000 140000.000000 0
113 0113 200000.000000 180000.000000 0
114 0114 200000.000000 220000.000000 0
115 0115 200000.000000 260000.000000 0
116 0116 200000.000000 300000.000000 0
117 0117 200000.000000 340000.000000 0
118 0118 200000.000000 380000.000000 0
119 0119 200000.000000 420000.000000 0
120 0120 200000.000000 460000.000000 0
121 0121 200000.000000 500000.000000 0
