1 0001 -100000.000000 -180000.000000 0
2 0002 -100000.000000 -140000.000000 0
3 0003 -100000.000000 -100000.000000 0
4 0004 -100000.000000 -60000.000000 0
5 0005 -100000.000000 -20000.000000 0
6 0006 -100000.000000 20000.000000 0
7 0007 -100000.000000 60000.000000 0
8 0008 -100000.000000 100000.000000 0
9 0009 -100000.000000 140000.000000 0
10 0010 -100000.000000 180000.000000 0
11 0011 -100000.000000 220000.000000 0
12 0012 -60000.000000 -180000.000000 0
13 0013 -60000.000000 -140000.000000 0
14 0014 -60000.000000 -100000.000000 0
15 0015 -60000.000000 -60000.000000 0
16 0016 -60000.000000 -20000.000000 0
17 0017 -60000.000000 20000.000000 0
18 0018 -60000.000000 60000.000000 0
19 0019 -60000.000000 100000.000000 0
20 0020 -60000.000000 140000.000000 0
21 0021 -60000.000000 180000.000000 0
22 0022 -60000.000000 220000.000000 0
23 0023 -20000.000000 -180000.000000 0
24 0024 -20000.000000 -140000.000000 0
25 0025 -20000.000000 -100000.000000 0
26 0026 -20000.000000 -60000.000000 0
27 0027 -20000.000000 -20000.000000 0
28 0028 -20000.000000 20000.000000 0
29 0029 -20000.000000 60000.000000 0
30 0030 -20000.000000 100000.000000 0
31 0031 -20000.000000 140000.000000 0
32 0032 -20000.000000 180000.000000 0
33 0033 -20000.000000 220000.000000 0
34 0034 20000.000000 -180000.000000 0
35 0035 20000.000000 -140000.000000 0
36 0036 20000.000000 -100000.000000 0
37 0037 20000.000000 -60000.000000 0
38 0038 20000.000000 -20000.000000 0
39 0039 20000.000000 20000.000000 0
40 0040 20000.000000 60000.000000 0
41 0041 20000.000000 100000.000000 0
42 0042 20000.000000 140000.000000 0
43 0043 20000.000000 180000.000000 0
44 0044 20000.000000 220000.000000 0
45 0045 60000.000000 -180000.000000 0
46 0046 60000.000000 -140000.000000 0
47 0047 60000.000000 -100000.000000 0
48 0048 60000.000000 -60000.000000 0
49 0049 60000.000000 -20000.000000 0
50 0050 60000.000000 20000.000000 0
51 0051 60000.000000 60000.000000 0
52 0052 60000.000000 100000.000000 0
53 0053 60000.000000 140000.000000 0
54 0054 60000.000000 180000.000000 0
55 0055 60000.000000 220000.000000 0
56 0056 100000.000000 -180000.000000 0
57 0057 100000.000000 -140000.000000 0
58 0058 100000.000000 -100000.000000 0
59 0059 100000.000000 -60000.000000 0
60 0060 100000.000000 -20000.000000 0
61 0061 100000.000000 20000.000000 0
62 0062 100000.000000 60000.000000 0
63 0063 100000.000000 100000.000000 0
64 0064 100000.000000 140000.000000 0
65 0065 100000.000000 180000.000000 0
66 0066 100000.000000 220000.000000 0
67 0067 140000.000000 -180000.000000 0
68 0068 140000.000000 -140000.000000 0
69 0069 140000.000000 -100000.000000 0
70 0070 140000.000000 -60000.000000 0
71 0071 140000.000000 -20000.000000 0
72 0072 140000.000000 20000.000000 0
73 0073 140000.000000 60000.000000 0
74 0074 140000.000000 100000.000000 0
75 0075 140000.000000 140000.000000 0
76 0076 140000.000000 180000.000000 0
77 0077 140000.000000 220000.000000 0
78 0078 180000.000000 -180000.000000 0
79 0079 180000.000000 -140000.000000 0
80 0080 180000.000000 -100000.000000 0
81 0081 180000.000000 -60000.000000 0
82 0082 180000.000000 -20000.000000 0
83 0083 180000.000000 20000.000000 0
84 0084 180000.000000 60000.000000 0
85 0085 180000.000000 100000.000000 0
86 0086 180000.000000 140000.000000 0
87 0087 180000.000000 180000.000000 0
88 0088 180000.000000 220000.000000 0
89 0089 220000.000000 -180000.000000 0
90 0090 220000.000000 -140000.000000 0
91 0091 220000.000000 -100000.000000 0
92 0092 220000.000000 -60000.000000 0
93 0093 220000.000000 -20000.000000 0
94 0094 220000.000000 20000.000000 0
95 0095 220000.000000 60000.000000 0
96 0096 220000.000000 100000.000000 0
97 0097 220000.000000 140000.000000 0
98 0098 220000.000000 180000.000000 0
99 0099 220000.000000 220000.000000 0
100 0100 260000.000000 -180000.000000 0
101 0101 260000.000000 -140000.000000 0
102 0102 260000.000000 -100000.000000 0
103 0103 260000.000000 -60000.000000 0
104 0104 260000.000000 -20000.000000 0
105 0105 260000.000000 20000.000000 0
106 0106 260000.000000 60000.000000 0
107 0107 260000.000000 100000.000000 0
108 0108 260000.000000 140000.000000 0
109 0109 260000.000000 180000.000000 0
110 0110 260000.000000 220000.000000 0
111 0111 300000.000000 -180000.000000 0
112 0112 300000.000000 -140000.000000 0
113 0113 300000.000000 -100000.000000 0
114 0114 300000.000000 -60000.000000 0
115 0115 300000.000000 -20000.000000 0
116 0116 300000.000000 20000.000000 0
117 0117 300000.000000 60000.000000 0
118 0118 300000.000000 100000.000000 0
119 0119 300000.000000 140000.000000 0
120 0120 300000.000000 180000.000000 0
121 0121 300000.000000 220000.000000 0
